File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF198NDG	fastq	reads	ENCSR963ALV	DNase-seq	NTR:0000711	neural progenitor cell	in vitro differentiated cells	embryonic	female	Homo sapiens							DNA					2016-06-14	ENCODE				5 day	2	1	36		paired-ended	1	ENCFF690YCI		178798639	John Stamatoyannopoulos, UW	88907c2c98f3b25ecfbc119e06ab5f3e	https://www.encodeproject.org/files/ENCFF198NDG/@@download/ENCFF198NDG.fastq.gz		HiSeq 2500		released		NTR biosample		
ENCFF569MQH	fastq	reads	ENCSR963ALV	DNase-seq	NTR:0000711	neural progenitor cell	in vitro differentiated cells	embryonic	female	Homo sapiens							DNA					2016-06-14	ENCODE				5 day	2	1	36		paired-ended	2	ENCFF226OBW		1446940038	John Stamatoyannopoulos, UW	5ad69f8fbb18f9adad038ecb3e2efeb0	https://www.encodeproject.org/files/ENCFF569MQH/@@download/ENCFF569MQH.fastq.gz		HiSeq 2500		released		NTR biosample		
ENCFF690YCI	fastq	reads	ENCSR963ALV	DNase-seq	NTR:0000711	neural progenitor cell	in vitro differentiated cells	embryonic	female	Homo sapiens							DNA					2016-06-14	ENCODE				5 day	2	1	36		paired-ended	2	ENCFF198NDG		191459956	John Stamatoyannopoulos, UW	d16e0df53a4c7390532498ced6d30ab9	https://www.encodeproject.org/files/ENCFF690YCI/@@download/ENCFF690YCI.fastq.gz		HiSeq 2500		released		NTR biosample		
ENCFF814WXD	fastq	reads	ENCSR963ALV	DNase-seq	NTR:0000711	neural progenitor cell	in vitro differentiated cells	embryonic	female	Homo sapiens							DNA					2016-06-14	ENCODE				5 day	2	1	36		paired-ended	1	ENCFF853IEJ		2291389428	John Stamatoyannopoulos, UW	09e4d16caf2d7d95f7aacafef3d21deb	https://www.encodeproject.org/files/ENCFF814WXD/@@download/ENCFF814WXD.fastq.gz		HiSeq 2500		released		NTR biosample		
ENCFF795AUA	fastq	reads	ENCSR963ALV	DNase-seq	NTR:0000711	neural progenitor cell	in vitro differentiated cells	embryonic	female	Homo sapiens							DNA					2016-06-14	ENCODE				5 day	2	1	36		paired-ended	1	ENCFF996JWF		3099104443	John Stamatoyannopoulos, UW	cc2f2c21cff3a9c4631e2b8ca46d1e51	https://www.encodeproject.org/files/ENCFF795AUA/@@download/ENCFF795AUA.fastq.gz		HiSeq 2500		released		NTR biosample		
ENCFF853IEJ	fastq	reads	ENCSR963ALV	DNase-seq	NTR:0000711	neural progenitor cell	in vitro differentiated cells	embryonic	female	Homo sapiens							DNA					2016-06-14	ENCODE				5 day	2	1	36		paired-ended	2	ENCFF814WXD		2353147721	John Stamatoyannopoulos, UW	31a64615a8bb29854814401fce113f69	https://www.encodeproject.org/files/ENCFF853IEJ/@@download/ENCFF853IEJ.fastq.gz		HiSeq 2500		released		NTR biosample		
ENCFF583SLL	fastq	reads	ENCSR962EAP	DNase-seq	UBERON:0002370	thymus	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				104 day	1	2	36		single-ended				1254198923	Zhiping Weng, UMass	877664e57d1fa43cfdb21851b2f6d8b7	https://www.encodeproject.org/files/ENCFF583SLL/@@download/ENCFF583SLL.fastq.gz				released				
ENCFF649VDK	fastq	reads	ENCSR962EAP	DNase-seq	UBERON:0002370	thymus	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				104 day	1	2	36		single-ended				1438381380	Zhiping Weng, UMass	643f8c9bbd0e067dc4428d1ce8a226ca	https://www.encodeproject.org/files/ENCFF649VDK/@@download/ENCFF649VDK.fastq.gz				released				
ENCFF600OSX	fastq	reads	ENCSR790FIS	DNase-seq	UBERON:0001157	transverse colon	tissue	adult	male	Homo sapiens							DNA					2016-05-09	ENCODE				54 year	1	1	36		paired-ended	1	ENCFF753LNI		1283437801	John Stamatoyannopoulos, UW	57537e127e51aa254e40fd12c35f3a6e	https://www.encodeproject.org/files/ENCFF600OSX/@@download/ENCFF600OSX.fastq.gz		HiSeq 2500		released				
ENCFF907JCI	fastq	reads	ENCSR790FIS	DNase-seq	UBERON:0001157	transverse colon	tissue	adult	male	Homo sapiens							DNA					2016-05-09	ENCODE				54 year	1	1	36		paired-ended	1	ENCFF212DTF		4607583084	John Stamatoyannopoulos, UW	33789be3bc82e07f49d503f260d6261d	https://www.encodeproject.org/files/ENCFF907JCI/@@download/ENCFF907JCI.fastq.gz		HiSeq 2500		released				
ENCFF017KXG	fastq	reads	ENCSR790FIS	DNase-seq	UBERON:0001157	transverse colon	tissue	adult	male	Homo sapiens							DNA					2016-05-09	ENCODE				54 year	1	1	36		paired-ended	1	ENCFF981ADW		83750342	John Stamatoyannopoulos, UW	220e35c097e692febf8ae3e690fe34c5	https://www.encodeproject.org/files/ENCFF017KXG/@@download/ENCFF017KXG.fastq.gz		HiSeq 2500		released				
ENCFF753LNI	fastq	reads	ENCSR790FIS	DNase-seq	UBERON:0001157	transverse colon	tissue	adult	male	Homo sapiens							DNA					2016-05-09	ENCODE				54 year	1	1	36		paired-ended	2	ENCFF600OSX		1290138135	John Stamatoyannopoulos, UW	47904318d645f2599b61feb139b614e6	https://www.encodeproject.org/files/ENCFF753LNI/@@download/ENCFF753LNI.fastq.gz		HiSeq 2500		released				
ENCFF981ADW	fastq	reads	ENCSR790FIS	DNase-seq	UBERON:0001157	transverse colon	tissue	adult	male	Homo sapiens							DNA					2016-05-09	ENCODE				54 year	1	1	36		paired-ended	2	ENCFF017KXG		83057823	John Stamatoyannopoulos, UW	9215ea93d1bbcaf899d7016f861809d4	https://www.encodeproject.org/files/ENCFF981ADW/@@download/ENCFF981ADW.fastq.gz		HiSeq 2500		released				
ENCFF212DTF	fastq	reads	ENCSR790FIS	DNase-seq	UBERON:0001157	transverse colon	tissue	adult	male	Homo sapiens							DNA					2016-05-09	ENCODE				54 year	1	1	36		paired-ended	2	ENCFF907JCI		4934281135	John Stamatoyannopoulos, UW	a0520ea98921f18ebe24769b05a1222d	https://www.encodeproject.org/files/ENCFF212DTF/@@download/ENCFF212DTF.fastq.gz		HiSeq 2500		released				
ENCFF039YNO	fastq	reads	ENCSR700ILE	DNase-seq	EFO:0005722	SJCRH30	immortalized cell line	unknown	male	Homo sapiens							DNA					2016-07-15	ENCODE			200-500	17 year	1	1	36		single-ended				412158200	John Stamatoyannopoulos, UW	291e8b70807c09f6b007226e341b4d23	https://www.encodeproject.org/files/ENCFF039YNO/@@download/ENCFF039YNO.fastq.gz		HiSeq 2000		released	mixed run types	sequencing runs labeled as technical replicates	unreplicated experiment	
ENCFF760YGI	fastq	reads	ENCSR700ILE	DNase-seq	EFO:0005722	SJCRH30	immortalized cell line	unknown	male	Homo sapiens							DNA					2016-07-15	ENCODE			200-500	17 year	1	3	36		paired-ended	2	ENCFF692EQP		5183056942	John Stamatoyannopoulos, UW	5a652da3e9dc13f4774b72e422d7e1ea	https://www.encodeproject.org/files/ENCFF760YGI/@@download/ENCFF760YGI.fastq.gz		HiSeq 2000		released	mixed run types	sequencing runs labeled as technical replicates	unreplicated experiment	
ENCFF692EQP	fastq	reads	ENCSR700ILE	DNase-seq	EFO:0005722	SJCRH30	immortalized cell line	unknown	male	Homo sapiens							DNA					2016-07-15	ENCODE			200-500	17 year	1	3	36		paired-ended	1	ENCFF760YGI		4237651310	John Stamatoyannopoulos, UW	faee8bbaf074c6e7d491eae485a6a31b	https://www.encodeproject.org/files/ENCFF692EQP/@@download/ENCFF692EQP.fastq.gz		HiSeq 2000		released	mixed run types	sequencing runs labeled as technical replicates	unreplicated experiment	
ENCFF024ZWA	fastq	reads	ENCSR039ZVQ	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				120 day	1	2	36		single-ended				658499767	Zhiping Weng, UMass	369d4a01235d4aae8b1c164c2ae62400	https://www.encodeproject.org/files/ENCFF024ZWA/@@download/ENCFF024ZWA.fastq.gz				released		mismatched file status		
ENCFF001CVK	fastq	reads	ENCSR000EMU	DNase-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens							DNA		see document	see document		2010-12-16	ENCODE		see document			1	1	36		single-ended				1327669528	John Stamatoyannopoulos, UW	392bd5929b0eae463df1ad70f9edf3c8	https://www.encodeproject.org/files/ENCFF001CVK/@@download/ENCFF001CVK.fastq.gz		Illumina Genome Analyzer IIx		released				
ENCFF056AFX	fastq	reads	ENCSR724SCF	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE				53 year	1	1	36		paired-ended	1	ENCFF275LXH		569786509	John Stamatoyannopoulos, UW	1c45e4fa4b516d6914231cdfe631d905	https://www.encodeproject.org/files/ENCFF056AFX/@@download/ENCFF056AFX.fastq.gz		HiSeq 2000		released			unreplicated experiment	
ENCFF275LXH	fastq	reads	ENCSR724SCF	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE				53 year	1	1	36		paired-ended	2	ENCFF056AFX		588845365	John Stamatoyannopoulos, UW	a893801b6993cb3e8d9bc633ec721e89	https://www.encodeproject.org/files/ENCFF275LXH/@@download/ENCFF275LXH.fastq.gz		HiSeq 2000		released			unreplicated experiment	
ENCFF316MKP	fastq	reads	ENCSR724SCF	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE				53 year	1	1	36		paired-ended	1	ENCFF791UTQ		2751741582	John Stamatoyannopoulos, UW	62753f24010ff8a432d786ef81baa22b	https://www.encodeproject.org/files/ENCFF316MKP/@@download/ENCFF316MKP.fastq.gz		HiSeq 2000		released			unreplicated experiment	
ENCFF791UTQ	fastq	reads	ENCSR724SCF	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE				53 year	1	1	36		paired-ended	2	ENCFF316MKP		2828457213	John Stamatoyannopoulos, UW	3dfd0d072c8dbf19aa6c9b11bb47118b	https://www.encodeproject.org/files/ENCFF791UTQ/@@download/ENCFF791UTQ.fastq.gz		HiSeq 2000		released			unreplicated experiment	
ENCFF785OLB	fastq	reads	ENCSR861NUH	DNase-seq	UBERON:0001383	muscle of leg	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				104 day	1	4	36		single-ended				641330138	Zhiping Weng, UMass	d5a39fa7a12dc0e7a130dbd8ad0fc744	https://www.encodeproject.org/files/ENCFF785OLB/@@download/ENCFF785OLB.fastq.gz				released				
ENCFF494GGV	fastq	reads	ENCSR861NUH	DNase-seq	UBERON:0001383	muscle of leg	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				104 day	1	4	36		single-ended				81763867	Zhiping Weng, UMass	dac47112d2a4adc62ff8eae3655c1d79	https://www.encodeproject.org/files/ENCFF494GGV/@@download/ENCFF494GGV.fastq.gz				released				
ENCFF597OWP	fastq	reads	ENCSR861NUH	DNase-seq	UBERON:0001383	muscle of leg	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				104 day	1	4	36		single-ended				449496909	Zhiping Weng, UMass	0f5017e9cc003178eb9bf4b865c3ce0c	https://www.encodeproject.org/files/ENCFF597OWP/@@download/ENCFF597OWP.fastq.gz				released				
ENCFF351DAM	fastq	reads	ENCSR861NUH	DNase-seq	UBERON:0001383	muscle of leg	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				104 day	1	4	36		single-ended				647859542	Zhiping Weng, UMass	159729f10516be8e7ff5d3b025a64b10	https://www.encodeproject.org/files/ENCFF351DAM/@@download/ENCFF351DAM.fastq.gz				released				
ENCFF168LNE	fastq	reads	ENCSR838IPF	DNase-seq	UBERON:0002370	thymus	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap				105 day	1	3	36		single-ended				548193976	Zhiping Weng, UMass	1cd5cfa3a23badf41c2ffa855ad5f544	https://www.encodeproject.org/files/ENCFF168LNE/@@download/ENCFF168LNE.fastq.gz				released				
ENCFF821XYU	fastq	reads	ENCSR838IPF	DNase-seq	UBERON:0002370	thymus	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap				105 day	1	3	36		single-ended				613340525	Zhiping Weng, UMass	5e3db9753859801dc221cfa132b0ceb1	https://www.encodeproject.org/files/ENCFF821XYU/@@download/ENCFF821XYU.fastq.gz				released				
ENCFF376PIL	fastq	reads	ENCSR838IPF	DNase-seq	UBERON:0002370	thymus	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap				105 day	1	3	36		single-ended				141942233	Zhiping Weng, UMass	d2b18d3dda5dafd9f1a151e2edc5bf98	https://www.encodeproject.org/files/ENCFF376PIL/@@download/ENCFF376PIL.fastq.gz				released				
ENCFF694HNQ	fastq	reads	ENCSR325LYJ	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				97 day	1	6	36		single-ended				597638085	Zhiping Weng, UMass	89cff4bff0b877dd71176d043dbdb755	https://www.encodeproject.org/files/ENCFF694HNQ/@@download/ENCFF694HNQ.fastq.gz				released				
ENCFF825VML	fastq	reads	ENCSR325LYJ	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				97 day	1	6	36		single-ended				513575308	Zhiping Weng, UMass	15139b863b27f6556f789e58ace18af8	https://www.encodeproject.org/files/ENCFF825VML/@@download/ENCFF825VML.fastq.gz				released				
ENCFF932TOY	fastq	reads	ENCSR325LYJ	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				97 day	1	6	36		single-ended				280010070	Zhiping Weng, UMass	fc650e0f5fd351dd3071f2d11691bc54	https://www.encodeproject.org/files/ENCFF932TOY/@@download/ENCFF932TOY.fastq.gz				released				
ENCFF157WTH	fastq	reads	ENCSR325LYJ	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				97 day	1	6	36		single-ended				161125737	Zhiping Weng, UMass	ad81b4aaab6d77815596682dcf6e5522	https://www.encodeproject.org/files/ENCFF157WTH/@@download/ENCFF157WTH.fastq.gz				released				
ENCFF403RIW	fastq	reads	ENCSR325LYJ	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				97 day	1	6	36		single-ended				622420780	Zhiping Weng, UMass	79bc9a467609e219e9e027e632b85b48	https://www.encodeproject.org/files/ENCFF403RIW/@@download/ENCFF403RIW.fastq.gz				released				
ENCFF023UTQ	fastq	reads	ENCSR325LYJ	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				97 day	1	6	36		single-ended				594574097	Zhiping Weng, UMass	22681100feb9025daac718dd61dd27c2	https://www.encodeproject.org/files/ENCFF023UTQ/@@download/ENCFF023UTQ.fastq.gz				released				
ENCFF426NOK	fastq	reads	ENCSR067XUN	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				97 day	1	9	36		single-ended				152529779	Zhiping Weng, UMass	304128aed86ea670c8c682bb78939993	https://www.encodeproject.org/files/ENCFF426NOK/@@download/ENCFF426NOK.fastq.gz				released		mismatched file status		
ENCFF154MEW	fastq	reads	ENCSR835BNW	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				97 day	1	5	36		single-ended				508578388	Zhiping Weng, UMass	38f4d50b7f2c8dcc57f9c01b654fba3b	https://www.encodeproject.org/files/ENCFF154MEW/@@download/ENCFF154MEW.fastq.gz				released				
ENCFF264NYQ	fastq	reads	ENCSR835BNW	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				97 day	1	5	36		single-ended				657566687	Zhiping Weng, UMass	2fc3204bb223f49a3e0379f7e7e2d3c1	https://www.encodeproject.org/files/ENCFF264NYQ/@@download/ENCFF264NYQ.fastq.gz				released				
ENCFF938UZE	fastq	reads	ENCSR835BNW	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				97 day	1	5	36		single-ended				508015438	Zhiping Weng, UMass	b038cce6b3fe2cd536b8705d17813bb6	https://www.encodeproject.org/files/ENCFF938UZE/@@download/ENCFF938UZE.fastq.gz				released				
ENCFF684VSH	fastq	reads	ENCSR835BNW	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				97 day	1	5	36		single-ended				626341639	Zhiping Weng, UMass	a385aeff6d1e6b84a8c1885d70549e9c	https://www.encodeproject.org/files/ENCFF684VSH/@@download/ENCFF684VSH.fastq.gz				released				
ENCFF963WZO	fastq	reads	ENCSR835BNW	DNase-seq	CL:0002620	skin fibroblast	primary cell	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				97 day	1	5	36		single-ended				626136445	Zhiping Weng, UMass	618df1dd72d04b6eb2f0d454588f72cf	https://www.encodeproject.org/files/ENCFF963WZO/@@download/ENCFF963WZO.fastq.gz				released				
ENCFF702CZA	fastq	reads	ENCSR888UPQ	DNase-seq	UBERON:0002370	thymus	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				108 day	1	2	36		single-ended				404006174	Zhiping Weng, UMass	05186e3fe3980efc906dd230d842bde0	https://www.encodeproject.org/files/ENCFF702CZA/@@download/ENCFF702CZA.fastq.gz				released				
ENCFF714BGJ	fastq	reads	ENCSR888UPQ	DNase-seq	UBERON:0002370	thymus	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				108 day	1	2	36		single-ended				982345198	Zhiping Weng, UMass	5405515cf3eb9e05271748bc30307c09	https://www.encodeproject.org/files/ENCFF714BGJ/@@download/ENCFF714BGJ.fastq.gz				released				
ENCFF549SPM	fastq	reads	ENCSR270LZE	DNase-seq	UBERON:0001499	muscle of arm	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				113 day	1	7	36		single-ended				397594481	Zhiping Weng, UMass	15889ec04d8243e0090e5ca83c8b163e	https://www.encodeproject.org/files/ENCFF549SPM/@@download/ENCFF549SPM.fastq.gz				released		mismatched file status		
ENCFF264JZE	fastq	reads	ENCSR941SMM	DNase-seq	UBERON:0000945	stomach	tissue	fetal	unknown	Homo sapiens							DNA		see document			2013-07-31	Roadmap				101 day	1	2	36		single-ended				448889140	Zhiping Weng, UMass	513d35cca73d7f8135066b7712239952	https://www.encodeproject.org/files/ENCFF264JZE/@@download/ENCFF264JZE.fastq.gz				released				
ENCFF990XCE	fastq	reads	ENCSR941SMM	DNase-seq	UBERON:0000945	stomach	tissue	fetal	unknown	Homo sapiens							DNA		see document			2013-07-31	Roadmap				101 day	1	2	36		single-ended				1123938846	Zhiping Weng, UMass	eb79626179b62b0acd735e17084d081e	https://www.encodeproject.org/files/ENCFF990XCE/@@download/ENCFF990XCE.fastq.gz				released				
ENCFF934XHE	fastq	reads	ENCSR268QCH	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				105 day	1	7	36		single-ended				143048211	Zhiping Weng, UMass	ba57e244d2118892e491e1e0883eb35f	https://www.encodeproject.org/files/ENCFF934XHE/@@download/ENCFF934XHE.fastq.gz				released				
ENCFF838LOC	fastq	reads	ENCSR268QCH	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				105 day	1	7	36		single-ended				46023378	Zhiping Weng, UMass	c50d23f80603059b7b418b9ec4f933ef	https://www.encodeproject.org/files/ENCFF838LOC/@@download/ENCFF838LOC.fastq.gz				released				
ENCFF705NSS	fastq	reads	ENCSR268QCH	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				105 day	1	7	36		single-ended				153764797	Zhiping Weng, UMass	29168dfa1ba6d91b81031dbe168949f0	https://www.encodeproject.org/files/ENCFF705NSS/@@download/ENCFF705NSS.fastq.gz				released				
ENCFF882KUN	fastq	reads	ENCSR268QCH	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				105 day	1	7	36		single-ended				142501020	Zhiping Weng, UMass	45db3e25519503bda305984ffc71d158	https://www.encodeproject.org/files/ENCFF882KUN/@@download/ENCFF882KUN.fastq.gz				released				
ENCFF948AVM	fastq	reads	ENCSR268QCH	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				105 day	1	7	36		single-ended				226713567	Zhiping Weng, UMass	7d98648a5bfffd19944cefa858dc76f5	https://www.encodeproject.org/files/ENCFF948AVM/@@download/ENCFF948AVM.fastq.gz				released				
ENCFF455IUH	fastq	reads	ENCSR268QCH	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				105 day	1	7	36		single-ended				154801551	Zhiping Weng, UMass	7a0106fbbafbe525a2a5688c2c48b9bc	https://www.encodeproject.org/files/ENCFF455IUH/@@download/ENCFF455IUH.fastq.gz				released				
ENCFF863QQW	fastq	reads	ENCSR268QCH	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				105 day	1	7	36		single-ended				602932603	Zhiping Weng, UMass	f466e1348dd2d5946b2c052172dedaed	https://www.encodeproject.org/files/ENCFF863QQW/@@download/ENCFF863QQW.fastq.gz				released				
ENCFF780HTB	fastq	reads	ENCSR608AHQ	DNase-seq	UBERON:0000945	stomach	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap				127 day	1	8	36		single-ended				120971212	Zhiping Weng, UMass	6730432cb85a2d17da5e41abaeaac75b	https://www.encodeproject.org/files/ENCFF780HTB/@@download/ENCFF780HTB.fastq.gz				released				
